[0.027s][info][class,load] java.lang.Object source: shared objects file
[10.159s][info][class,load] net.minecraft.advancements.critereon.InventoryChangeTrigger source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.159s][info][class,load] net.minecraft.advancements.critereon.InventoryChangeTrigger$TriggerInstance source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.160s][info][class,load] net.minecraft.advancements.critereon.RecipeUnlockedTrigger source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.160s][info][class,load] net.minecraft.advancements.critereon.RecipeUnlockedTrigger$TriggerInstance source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.160s][info][class,load] net.minecraft.advancements.critereon.PlayerHurtEntityTrigger source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.160s][info][class,load] net.minecraft.advancements.critereon.PlayerHurtEntityTrigger$TriggerInstance source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.161s][info][class,load] net.minecraft.advancements.critereon.EntityHurtPlayerTrigger source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.161s][info][class,load] net.minecraft.advancements.critereon.EntityHurtPlayerTrigger$TriggerInstance source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.161s][info][class,load] net.minecraft.advancements.critereon.EnchantedItemTrigger source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.162s][info][class,load] net.minecraft.advancements.critereon.EnchantedItemTrigger$TriggerInstance source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.162s][info][class,load] net.minecraft.advancements.critereon.FilledBucketTrigger source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.162s][info][class,load] net.minecraft.advancements.critereon.FilledBucketTrigger$TriggerInstance source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.162s][info][class,load] net.minecraft.advancements.critereon.BrewedPotionTrigger source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.162s][info][class,load] net.minecraft.advancements.critereon.BrewedPotionTrigger$TriggerInstance source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.163s][info][class,load] net.minecraft.advancements.critereon.ConstructBeaconTrigger source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.163s][info][class,load] net.minecraft.advancements.critereon.ConstructBeaconTrigger$TriggerInstance source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.163s][info][class,load] net.minecraft.advancements.critereon.UsedEnderEyeTrigger source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.163s][info][class,load] net.minecraft.advancements.critereon.UsedEnderEyeTrigger$TriggerInstance source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.164s][info][class,load] net.minecraft.advancements.critereon.SummonedEntityTrigger source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.164s][info][class,load] net.minecraft.advancements.critereon.SummonedEntityTrigger$TriggerInstance source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.164s][info][class,load] net.minecraft.advancements.critereon.BredAnimalsTrigger source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.164s][info][class,load] net.minecraft.advancements.critereon.BredAnimalsTrigger$TriggerInstance source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.164s][info][class,load] net.minecraft.advancements.critereon.PlayerTrigger source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.165s][info][class,load] net.minecraft.advancements.critereon.PlayerTrigger$TriggerInstance source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.166s][info][class,load] net.minecraft.advancements.critereon.CuredZombieVillagerTrigger source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.166s][info][class,load] net.minecraft.advancements.critereon.CuredZombieVillagerTrigger$TriggerInstance source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.166s][info][class,load] net.minecraft.advancements.critereon.TradeTrigger source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.166s][info][class,load] net.minecraft.advancements.critereon.TradeTrigger$TriggerInstance source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.167s][info][class,load] net.minecraft.advancements.critereon.ItemDurabilityTrigger source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.167s][info][class,load] net.minecraft.advancements.critereon.ItemDurabilityTrigger$TriggerInstance source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.168s][info][class,load] net.minecraft.advancements.critereon.LevitationTrigger source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.168s][info][class,load] net.minecraft.advancements.critereon.LevitationTrigger$TriggerInstance source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.168s][info][class,load] net.minecraft.advancements.critereon.ChangeDimensionTrigger source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.169s][info][class,load] net.minecraft.advancements.critereon.ChangeDimensionTrigger$TriggerInstance source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.169s][info][class,load] net.minecraft.advancements.critereon.TameAnimalTrigger source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.169s][info][class,load] net.minecraft.advancements.critereon.TameAnimalTrigger$TriggerInstance source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.170s][info][class,load] net.minecraft.advancements.critereon.ItemUsedOnLocationTrigger source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.170s][info][class,load] net.minecraft.advancements.critereon.ItemUsedOnLocationTrigger$TriggerInstance source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.170s][info][class,load] net.minecraft.advancements.critereon.ConsumeItemTrigger source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.171s][info][class,load] net.minecraft.advancements.critereon.ConsumeItemTrigger$TriggerInstance source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.171s][info][class,load] net.minecraft.advancements.critereon.EffectsChangedTrigger source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.171s][info][class,load] net.minecraft.advancements.critereon.EffectsChangedTrigger$TriggerInstance source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.172s][info][class,load] net.minecraft.advancements.critereon.UsedTotemTrigger source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.172s][info][class,load] net.minecraft.advancements.critereon.UsedTotemTrigger$TriggerInstance source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.172s][info][class,load] net.minecraft.advancements.critereon.DistanceTrigger source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.173s][info][class,load] net.minecraft.advancements.critereon.DistanceTrigger$TriggerInstance source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.173s][info][class,load] net.minecraft.advancements.critereon.FishingRodHookedTrigger source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.173s][info][class,load] net.minecraft.advancements.critereon.FishingRodHookedTrigger$TriggerInstance source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.173s][info][class,load] net.minecraft.advancements.critereon.ChanneledLightningTrigger source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.174s][info][class,load] net.minecraft.advancements.critereon.ChanneledLightningTrigger$TriggerInstance source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.174s][info][class,load] net.minecraft.advancements.critereon.ShotCrossbowTrigger source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.174s][info][class,load] net.minecraft.advancements.critereon.ShotCrossbowTrigger$TriggerInstance source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.174s][info][class,load] net.minecraft.advancements.critereon.KilledByCrossbowTrigger source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.175s][info][class,load] net.minecraft.advancements.critereon.KilledByCrossbowTrigger$TriggerInstance source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.175s][info][class,load] net.minecraft.advancements.critereon.SlideDownBlockTrigger source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.175s][info][class,load] net.minecraft.advancements.critereon.SlideDownBlockTrigger$TriggerInstance source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.175s][info][class,load] net.minecraft.advancements.critereon.BeeNestDestroyedTrigger source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.176s][info][class,load] net.minecraft.advancements.critereon.BeeNestDestroyedTrigger$TriggerInstance source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.176s][info][class,load] net.minecraft.advancements.critereon.TargetBlockTrigger source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.176s][info][class,load] net.minecraft.advancements.critereon.TargetBlockTrigger$TriggerInstance source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.177s][info][class,load] net.minecraft.advancements.critereon.LootTableTrigger source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.177s][info][class,load] net.minecraft.advancements.critereon.LootTableTrigger$TriggerInstance source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.177s][info][class,load] net.minecraft.advancements.critereon.PickedUpItemTrigger source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.177s][info][class,load] net.minecraft.advancements.critereon.PickedUpItemTrigger$TriggerInstance source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.177s][info][class,load] net.minecraft.advancements.critereon.PlayerInteractTrigger source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.178s][info][class,load] net.minecraft.advancements.critereon.PlayerInteractTrigger$TriggerInstance source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.183s][info][class,load] net.minecraft.advancements.critereon.StartRidingTrigger source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.183s][info][class,load] net.minecraft.advancements.critereon.StartRidingTrigger$TriggerInstance source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.183s][info][class,load] net.minecraft.advancements.critereon.LightningStrikeTrigger source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.184s][info][class,load] net.minecraft.advancements.critereon.LightningStrikeTrigger$TriggerInstance source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.184s][info][class,load] net.minecraft.advancements.critereon.UsingItemTrigger source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.184s][info][class,load] net.minecraft.advancements.critereon.UsingItemTrigger$TriggerInstance source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.184s][info][class,load] net.minecraft.advancements.critereon.RecipeCraftedTrigger source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.185s][info][class,load] net.minecraft.advancements.critereon.RecipeCraftedTrigger$TriggerInstance source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.185s][info][class,load] net.minecraft.advancements.critereon.ContextAwarePredicate source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.186s][info][class,load] net.minecraft.advancements.RequirementsStrategy source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.186s][info][class,load] net.minecraft.advancements.RequirementsStrategy$$Lambda$6348/0x00007be328d403f8 source: net.minecraft.advancements.RequirementsStrategy
[10.186s][info][class,load] net.minecraft.advancements.RequirementsStrategy$$Lambda$6349/0x00007be328d40618 source: net.minecraft.advancements.RequirementsStrategy
[10.186s][info][class,load] net.minecraft.advancements.DisplayInfo source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.187s][info][class,load] net.minecraft.advancements.FrameType source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.189s][info][class,load] net.minecraft.advancements.critereon.DeserializationContext$$Lambda$6350/0x00007be328d40ef8 source: net.minecraft.advancements.critereon.DeserializationContext
[10.190s][info][class,load] net.minecraft.advancements.critereon.EnterBlockTrigger$$Lambda$6351/0x00007be328d41130 source: net.minecraft.advancements.critereon.EnterBlockTrigger
[10.190s][info][class,load] net.minecraft.advancements.critereon.EnterBlockTrigger$$Lambda$6352/0x00007be328d41358 source: net.minecraft.advancements.critereon.EnterBlockTrigger
[10.191s][info][class,load] net.minecraft.world.level.storage.loot.predicates.LootItemConditions$$Lambda$6353/0x00007be328d41590 source: net.minecraft.world.level.storage.loot.predicates.LootItemConditions
[10.204s][info][class,load] net.minecraft.advancements.critereon.MobEffectsPredicate$$Lambda$6354/0x00007be328d419e0 source: net.minecraft.advancements.critereon.MobEffectsPredicate
[10.204s][info][class,load] net.minecraft.advancements.critereon.MobEffectsPredicate$MobEffectInstancePredicate source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.208s][info][class,load] net.minecraft.advancements.critereon.DamagePredicate source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.208s][info][class,load] net.minecraft.advancements.critereon.DamagePredicate$Builder source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.222s][info][class,load] net.minecraft.advancements.critereon.LocationPredicate$$Lambda$6355/0x00007be328d42290 source: net.minecraft.advancements.critereon.LocationPredicate
[10.223s][info][class,load] net.minecraft.advancements.critereon.LocationPredicate$$Lambda$6356/0x00007be328d424c8 source: net.minecraft.advancements.critereon.LocationPredicate
[10.223s][info][class,load] net.minecraft.advancements.critereon.BeeNestDestroyedTrigger$$Lambda$6357/0x00007be328d42708 source: net.minecraft.advancements.critereon.BeeNestDestroyedTrigger
[10.230s][info][class,load] it.unimi.dsi.fastutil.objects.AbstractObject2BooleanFunction source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/it/unimi/dsi/fastutil/8.5.9/fastutil-8.5.9.jar%2390!/
[10.230s][info][class,load] it.unimi.dsi.fastutil.objects.AbstractObject2BooleanMap source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/it/unimi/dsi/fastutil/8.5.9/fastutil-8.5.9.jar%2390!/
[10.230s][info][class,load] it.unimi.dsi.fastutil.objects.Object2BooleanOpenHashMap source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/it/unimi/dsi/fastutil/8.5.9/fastutil-8.5.9.jar%2390!/
[10.230s][info][class,load] it.unimi.dsi.fastutil.objects.Object2BooleanMap$FastEntrySet source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/it/unimi/dsi/fastutil/8.5.9/fastutil-8.5.9.jar%2390!/
[10.235s][info][class,load] net.minecraft.advancements.critereon.LocationPredicate$$Lambda$6358/0x00007be328d42930 source: net.minecraft.advancements.critereon.LocationPredicate
[10.236s][info][class,load] net.minecraft.advancements.critereon.LocationPredicate$$Lambda$6359/0x00007be328d42b68 source: net.minecraft.advancements.critereon.LocationPredicate
[10.241s][info][class,load] net.minecraft.advancements.critereon.ImpossibleTrigger$TriggerInstance source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.241s][info][class,load] net.minecraft.advancements.critereon.SlideDownBlockTrigger$$Lambda$6360/0x00007be328d42fe0 source: net.minecraft.advancements.critereon.SlideDownBlockTrigger
[10.242s][info][class,load] net.minecraft.advancements.critereon.SlideDownBlockTrigger$$Lambda$6361/0x00007be328d43208 source: net.minecraft.advancements.critereon.SlideDownBlockTrigger
[10.244s][info][class,load] net.minecraft.advancements.Advancement source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.244s][info][class,load] net.minecraft.advancements.AdvancementList$$Lambda$6362/0x00007be328d436b8 source: net.minecraft.advancements.AdvancementList
[10.245s][info][class,load] net.minecraft.advancements.Advancement$Builder$$Lambda$6363/0x00007be328d43900 source: net.minecraft.advancements.Advancement
[10.245s][info][class,load] net.minecraft.network.chat.ComponentUtils source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.246s][info][class,load] net.minecraft.advancements.Advancement$$Lambda$6364/0x00007be328d43d48 source: net.minecraft.advancements.Advancement
[10.254s][info][class,load] net.minecraft.advancements.TreeNodePosition source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.255s][info][class,load] net.minecraft.server.packs.resources.FallbackResourceManager$$Lambda$6365/0x00007be328d48210 source: net.minecraft.server.packs.resources.FallbackResourceManager
[10.255s][info][class,load] net.minecraftforge.common.TierSortingRegistry$$Lambda$6366/0x00007be328d48438 source: net.minecraftforge.common.TierSortingRegistry
[10.255s][info][class,load] net.minecraftforge.common.TierSortingRegistry$$Lambda$6367/0x00007be328d48670 source: net.minecraftforge.common.TierSortingRegistry
[10.256s][info][class,load] net.minecraft.server.ReloadableServerResources$$Lambda$6368/0x00007be328d488f8 source: net.minecraft.server.ReloadableServerResources
[10.256s][info][class,load] net.minecraft.server.ReloadableServerResources$$Lambda$6369/0x00007be328d48b30 source: net.minecraft.server.ReloadableServerResources
[10.256s][info][class,load] net.minecraft.server.ReloadableServerResources$$Lambda$6370/0x00007be328d48d78 source: net.minecraft.server.ReloadableServerResources
[10.256s][info][class,load] net.minecraft.core.MappedRegistry$$Lambda$6371/0x00007be328d48fb8 source: net.minecraft.core.MappedRegistry
[10.256s][info][class,load] net.minecraft.core.MappedRegistry$$Lambda$6372/0x00007be328d491f0 source: net.minecraft.core.MappedRegistry
[10.257s][info][class,load] java.util.AbstractMap$1 source: shared objects file
[10.257s][info][class,load] net.minecraft.core.MappedRegistry$$Lambda$6373/0x00007be328d49428 source: net.minecraft.core.MappedRegistry
[10.257s][info][class,load] net.minecraft.core.MappedRegistry$$Lambda$6374/0x00007be328d49660 source: net.minecraft.core.MappedRegistry
[10.257s][info][class,load] net.minecraft.core.MappedRegistry$$Lambda$6375/0x00007be328d498a8 source: net.minecraft.core.MappedRegistry
[10.258s][info][class,load] net.minecraftforge.registries.NamespacedWrapper$$Lambda$6376/0x00007be328d49ad8 source: net.minecraftforge.registries.NamespacedWrapper
[10.258s][info][class,load] net.minecraftforge.registries.NamespacedWrapper$$Lambda$6377/0x00007be328d49d10 source: net.minecraftforge.registries.NamespacedWrapper
[10.258s][info][class,load] net.minecraftforge.registries.NamespacedWrapper$$Lambda$6378/0x00007be328d49f48 source: net.minecraftforge.registries.NamespacedWrapper
[10.258s][info][class,load] net.minecraftforge.registries.NamespacedWrapper$$Lambda$6379/0x00007be328d4a180 source: net.minecraftforge.registries.NamespacedWrapper
[10.258s][info][class,load] net.minecraftforge.registries.NamespacedWrapper$$Lambda$6380/0x00007be328d4a3b8 source: net.minecraftforge.registries.NamespacedWrapper
[10.258s][info][class,load] net.minecraftforge.registries.ForgeRegistryTagManager$$Lambda$6381/0x00007be328d4a5e8 source: net.minecraftforge.registries.ForgeRegistryTagManager
[10.258s][info][class,load] net.minecraftforge.registries.ForgeRegistryTagManager$$Lambda$6382/0x00007be328d4a818 source: net.minecraftforge.registries.ForgeRegistryTagManager
[10.258s][info][class,load] net.minecraftforge.registries.NamespacedWrapper$$Lambda$6383/0x00007be328d4aa50 source: net.minecraftforge.registries.NamespacedWrapper
[10.259s][info][class,load] net.minecraftforge.registries.NamespacedWrapper$$Lambda$6384/0x00007be328d4ac88 source: net.minecraftforge.registries.NamespacedWrapper
[10.259s][info][class,load] net.minecraftforge.registries.ForgeRegistryTag source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraftforge/forge/1.20.1-47.4.13/forge-1.20.1-47.4.13-universal.jar%23108!/
[10.259s][info][class,load] net.minecraftforge.registries.ForgeRegistryTagManager$$Lambda$6385/0x00007be328d4b1b8 source: net.minecraftforge.registries.ForgeRegistryTagManager
[10.274s][info][class,load] net.minecraft.world.level.block.Blocks$$Lambda$6386/0x00007be328d4b3f8 source: net.minecraft.world.level.block.Blocks
[10.274s][info][class,load] net.minecraft.core.IdMapper$$Lambda$6387/0x00007be328d4b628 source: net.minecraft.core.IdMapper
